ID$|$Venue$|$Year$|$Title$|$H2$|$H3$|$Ref_ID$|$Cites$|$Author_IDs$|$Authors$|$Abstract
133$|$1$|$2016$|$How surveys tutors and software help to assess Scrum adoption in a classroom software engineering project$|$Software engineering education and training (SEET):agile$|$$|$None$|$$|$507,508,509,510,511$|$christoph matthies,thomas kowark,keven richly,matthias uflacker,hasso plattner$|$None
134$|$1$|$2016$|$Metrics in Agile project courses$|$Software engineering education and training (SEET):agile$|$$|$None$|$$|$512,513,514$|$lukas alperowitz,dora dzvonyar,bernd brugge$|$None
135$|$1$|$2016$|$Smart decisions an architectural design game$|$Software engineering education and training (SEET):architecture and collaboration$|$$|$None$|$$|$515,516,517,169$|$humberto cervantes,serge haziyev,olha hrytsay,rick kazman$|$None
136$|$1$|$2016$|$Reflections on applying constructive alignment with formative feedback for teaching introductory programming and software architecture$|$Software engineering education and training (SEET):architecture and collaboration$|$$|$None$|$$|$518,519$|$andrew cain,muhammad ali babar$|$None
137$|$1$|$2016$|$Software security education at scale$|$Software engineering education and training (SEET):architecture and collaboration$|$$|$None$|$$|$520,412,521,522$|$christopher theisen,laurie a. williams,kevin oliver,emerson r. murphy-hill$|$None
138$|$1$|$2016$|$What makes teaching software architecture difficult$|$Software engineering education and training (SEET):architecture and collaboration$|$$|$None$|$$|$523,524$|$matthias galster,samuil angelov$|$None
139$|$1$|$2016$|$Collaborative software engineering education between college seniors and blind high school students$|$Software engineering education and training (SEET):architecture and collaboration$|$$|$None$|$$|$525,526$|$collin mcmillan,amanda rodda-tyler$|$None
140$|$1$|$2016$|$Can software engineering students program defectfree an educational approach$|$Software engineering education and training (SEET):verification and test$|$$|$None$|$$|$527,528,529,530$|$guoping rong,he zhang,qi shan,dong shao$|$None
141$|$1$|$2016$|$Impact of CS programs on the quality of test cases generation an empirical study$|$Software engineering education and training (SEET):verification and test$|$$|$None$|$$|$531,532,533$|$omar s. gomez,sira vegas,natalia juristo juzgado$|$None
142$|$1$|$2016$|$Teaching code review management using branch based workflows$|$Software engineering education and training (SEET):verification and test$|$$|$None$|$$|$534,535,514$|$stephan krusche,mjellma berisha,bernd brugge$|$None
143$|$1$|$2016$|$Lets verify Linux accelerated learning of analytical reasoning through automation and collaboration$|$Software engineering education and training (SEET):verification and test$|$$|$None$|$$|$536,537,538,539$|$suresh kothari,ahmed tamrawi,jeremias sauceda,jon mathews$|$None
144$|$1$|$2016$|$Enriching traditional software engineering curricula with software project management knowledge$|$Software engineering education and training (SEET):team projects$|$$|$None$|$$|$540,541,542,543,544$|$ana maria moreno,maribel sanchez-segura,fuensanta medina-dominguez,lawrence peters,jonathan araujo$|$None
145$|$1$|$2016$|$When teams go crazy an environment to experience group dynamics in software project management courses$|$Software engineering education and training (SEET):team projects$|$$|$None$|$$|$545,546$|$marco kuhrmann,jurgen munch$|$None
146$|$1$|$2016$|$Student experiences using GitHub in software engineering courses a case study$|$Software engineering education and training (SEET):team projects$|$$|$None$|$$|$547,103,548$|$joseph feliciano,margaret-anne d. storey,alexey zagalsky$|$None
147$|$1$|$2016$|$What communication tools students use in software projects and how do different tools suit different parts of project work$|$Software engineering education and training (SEET):team projects$|$$|$None$|$$|$549,550,551,552,553$|$otto seppala,tapio auvinen,ville karavirta,arto vihavainen,petri ihantola$|$None
148$|$1$|$2016$|$HoliCoW automatically breaking teambased software projects to motivate student testing$|$Software engineering education and training (SEET):team projects$|$$|$None$|$$|$554,555,556$|$peng zhang,jules white,douglas c. schmidt$|$None
149$|$1$|$2016$|$Teaching a global software development course student experiences using onsite exercise simulation$|$Software engineering education and training (SEET):software development$|$$|$None$|$$|$557,558,559$|$jouni lappalainen,nirnaya tripathi,jouni simila$|$None
150$|$1$|$2016$|$VisAr3D an innovative 3D visualization of UML models$|$Software engineering education and training (SEET):software development$|$$|$None$|$$|$560,561,562$|$claudia susie c. rodrigues,claudia werner,luiz landau$|$None
151$|$1$|$2016$|$Facing the challenges of teaching requirements engineering$|$Software engineering education and training (SEET):software development$|$$|$None$|$$|$563,564,565,566$|$roxana lisette quintanilla portugal,priscila engiel,joanna pivatelli,julio cesar sampaio do prado leite$|$None
152$|$1$|$2016$|$Teaching university students Kanban with a collaborative board game$|$Software engineering education and training (SEET):software development$|$$|$None$|$$|$567,568,569$|$ville t. heikkila,maria paasivaara,casper lassenius$|$None
153$|$1$|$2016$|$SolMiner mining distinct solutions in programs$|$Software engineering education and training (SEET):tools and toys$|$$|$None$|$$|$570,571$|$lannan luo,qiang zeng$|$None
154$|$1$|$2016$|$STAGE a software tool for automatic grading of testing exercises case study paper$|$Software engineering education and training (SEET):tools and toys$|$$|$None$|$$|$572,573,574,575$|$sebastian pape,julian flake,andreas beckmann,jan jurjens$|$None
155$|$1$|$2016$|$Measuring code behavioral similarity for programming and software engineering education$|$Software engineering education and training (SEET):tools and toys$|$$|$None$|$$|$576,577,578,4,579$|$sihan li,xusheng xiao,blake bassett,tao xie,nikolai tillmann$|$None
156$|$1$|$2016$|$Engaging software estimation education using LEGOs a case study$|$Software engineering education and training (SEET):tools and toys$|$$|$None$|$$|$580,581$|$linda laird,ye yang$|$None
157$|$1$|$2016$|$Software engineering and policy$|$Software engineering in society (SEIS):keynotes$|$$|$None$|$$|$582$|$anthony finkelstein$|$None
158$|$1$|$2016$|$Software energy profiling comparing releases of a software product$|$Software engineering in society (SEIS):sustainable software design$|$$|$None$|$$|$583,584,585,586,587,588,589$|$erik a. jagroep,jan martijn van der werf,sjaak brinkkemper,giuseppe procaccianti,patricia lago,leen blom,rob van vliet$|$None
159$|$1$|$2016$|$Sustainability design in requirements engineering state of practice$|$Software engineering in society (SEIS):sustainable software design$|$$|$None$|$$|$305,590,591,592,593,594,595$|$ruzanna chitchyan,christoph becker,stefanie betz,leticia duboc,birgit penzenstadler,norbert seyff,colin c. venters$|$None
160$|$1$|$2016$|$Sustainability debt a portfoliobased approach for evaluating sustainability requirements in architectures$|$Software engineering in society (SEIS):sustainable software design$|$$|$None$|$$|$596,597,592$|$bendra ojameruaye,rami bahsoon,leticia duboc$|$None
161$|$1$|$2016$|$Valuesfirst SE research principles in practice$|$Software engineering in society (SEIS):values in software engineering$|$$|$None$|$$|$598,599,600,601,602,603$|$maria angela ferrario,william simm,stephen forshaw,adrian gradinar,marcia tavares smith,ian smith$|$None
162$|$1$|$2016$|$A guided tour of the legal implications of software cloning$|$Software engineering in society (SEIS):values in software engineering$|$$|$None$|$$|$500,499,491,492$|$paolo ciancarini,daniel russo 0002,alberto sillitti,giancarlo succi$|$None
163$|$1$|$2016$|$Engineering software assemblies for participatory democracy the participatory budgeting use case$|$Software engineering in society (SEIS):values in software engineering$|$$|$None$|$$|$604,605,606$|$james holston,valerie issarny,cristhian parra$|$None
164$|$1$|$2016$|$SimCoTest a test suite generation tool for simulinkstateflow controllers$|$Demonstrations:verification and validation (1)$|$$|$None$|$$|$204,205,206,207$|$reza matinnejad,shiva nejati,lionel c. briand,thomas bruckmann$|$None
165$|$1$|$2016$|$SMACK software verification toolchain$|$Demonstrations:verification and validation (1)$|$$|$None$|$$|$607,608,609,610,611$|$montgomery carter,shaobo he,jonathan whitaker,zvonimir rakamaric,michael emmi$|$None
166$|$1$|$2016$|$FOREPOST a tool for detecting performance problems with feedbackdriven learning software testing$|$Demonstrations:verification and validation (1)$|$$|$None$|$$|$612,613,614,615$|$qi luo,denys poshyvanyk,aswathy nair,mark grechanik$|$None
167$|$1$|$2016$|$SourcererCC and SourcererCCI tools to detect clones in batch mode and during software development$|$Demonstrations:verification and validation (2)$|$$|$None$|$$|$390,389,616,393$|$vaibhav saini,hitesh sajnani,jaewoo kim,cristina v. lopes$|$None
168$|$1$|$2016$|$Visually reasoning about system and resource behavior$|$Demonstrations:verification and validation (2)$|$$|$None$|$$|$617,618,619,620$|$tony ohmann,ryan stanley,ivan beschastnikh,yuriy brun$|$None
169$|$1$|$2016$|$Toward arbitrary mapping for debugging visualizations$|$Demonstrations:verification and validation (2)$|$$|$None$|$$|$621,622,623,624,625$|$yung-pin cheng,chiu-yu ku,wei-chen pan,chuan yang,ting-shu lin$|$None
170$|$1$|$2016$|$FUSION a tool for facilitating and augmenting android bug reporting$|$Demonstrations:verification and validation (2)$|$$|$None$|$$|$626,627,628,613$|$kevin moran,mario linares vasquez,carlos bernal-cardenas,denys poshyvanyk$|$None
171$|$1$|$2016$|$JDeodorant clone refactoring$|$Demonstrations:analysis and refactoring$|$$|$None$|$$|$629,630,631,632$|$davood mazinanian,nikolaos tsantalis,raphael stein,zackary valenta$|$None
172$|$1$|$2016$|$ADROOM a tool for automatic detection of refactorings in objectoriented models$|$Demonstrations:analysis and refactoring$|$$|$None$|$$|$633,634,635$|$djamel eddine khelladi,reda bendraou,marie-pierre gervais$|$None
173$|$1$|$2016$|$srcSlice a tool for efficient static forward slicing$|$Demonstrations:analysis and refactoring$|$$|$None$|$$|$636,637,638,639,640$|$christian d. newman,tessandra sage,michael l. collard,hakam w. alomari,jonathan i. maletic$|$None
174$|$1$|$2016$|$SPYSE a semantic search engine for python packages and modules$|$Demonstrations:trending technologies$|$$|$None$|$$|$641,95,642,643,644,645,96$|$shiva krishna imminni,mir anamul hasan,michael duckett,puneet sachdeva,sudipta karmakar,piyush kumar,sonia haiduc$|$None
175$|$1$|$2016$|$FeatureIDE taming the preprocessor wilderness$|$Demonstrations:trending technologies$|$$|$None$|$$|$646,231,229,230,232,233,647$|$jens meinicke,thomas thum,reimar schroter,sebastian krieter,fabian benduhn,gunter saake,thomas leich$|$None
176$|$1$|$2016$|$JooMDD a modeldriven development environment for web content management system extensions$|$Demonstrations:trending technologies$|$$|$None$|$$|$648,649,650$|$dennis priefer,peter kneisel,gabriele taentzer$|$None
177$|$1$|$2016$|$Microsoft touch develop and the BBC micro bit$|$Demonstrations:trending technologies$|$$|$None$|$$|$651,652,653,654,655,656,657,658$|$thomas a. ball,jonathan protzenko,judy m. bishop,michal moskal,jonathan de halleux,michael braun,steve hodges,clare riley$|$None
178$|$1$|$2016$|$DECA development emails content analyzer$|$Demonstrations:program understanding$|$$|$None$|$$|$659,187,660,13,661,191$|$andrea di sorbo,sebastiano panichella,corrado aaron visaggio,massimiliano di penta,gerardo canfora,harald c. gall$|$None
179$|$1$|$2016$|$CodeTube extracting relevant fragments from software development video tutorials$|$Demonstrations:program understanding$|$$|$None$|$$|$93,10,94,13,12,11,96,97$|$luca ponzanelli,gabriele bavota,andrea mocci,massimiliano di penta,rocco oliveto,barbara russo,sonia haiduc,michele lanza$|$None
180$|$1$|$2016$|$TASSAL autofolding for source code summarization$|$Demonstrations:program understanding$|$$|$None$|$$|$662,663,664,665,666,667$|$jaroslav m. fowkes,pankajan chanthirasegaran,razvan ranca,miltiadis allamanis,mirella lapata,charles a. sutton$|$None
181$|$1$|$2016$|$LibRadar fast and accurate detection of thirdparty libraries in Android apps$|$Demonstrations:program understanding$|$$|$None$|$$|$668,669,670,671$|$ziang ma,haoyu wang,yao guo,xiangqun chen$|$None
182$|$1$|$2016$|$Causal impact for app store analysis$|$ACM student research competition$|$$|$None$|$$|$672$|$william martin$|$None
183$|$1$|$2016$|$Identifying successful strategies for resolving static analysis notifications$|$ACM student research competition$|$$|$None$|$$|$673$|$justin smith$|$None
184$|$1$|$2016$|$Do biases related to geographical location influence workrelated decisions in GitHub$|$ACM student research competition$|$$|$None$|$$|$674$|$ayushi rastogi$|$None
185$|$1$|$2016$|$Safely evolving preprocessorbased configurable systems$|$ACM student research competition$|$$|$None$|$$|$219$|$flavio m. medeiros$|$None
186$|$1$|$2016$|$Discovering important source code terms$|$ACM student research competition$|$$|$None$|$$|$675,525$|$paige rodeghero,collin mcmillan$|$None
187$|$1$|$2016$|$Scaling testing of refactoring engines$|$ACM student research competition$|$$|$None$|$$|$676$|$melina mongiovi$|$None
188$|$1$|$2016$|$RDIT race detection from incomplete traces$|$ACM student research competition$|$$|$None$|$$|$677$|$arun k. rajagopalan$|$None
189$|$1$|$2016$|$Towards better program obfuscation optimization via language models$|$ACM student research competition$|$$|$None$|$$|$444$|$han liu$|$None
190$|$1$|$2016$|$An empirical study of blindness and program comprehension$|$ACM student research competition$|$$|$None$|$$|$678,525$|$ameer armaly,collin mcmillan$|$None
191$|$1$|$2016$|$Maximally stateless model checking for concurrent bugs under relaxed memory models$|$ACM student research competition$|$$|$None$|$$|$679$|$alan huang$|$None
192$|$1$|$2016$|$FSMdroid guided GUI testing of android apps$|$ACM student research competition$|$$|$None$|$$|$680$|$ting su$|$None
193$|$1$|$2016$|$Instantaneous performance bug detection in IDE$|$ACM student research competition$|$$|$None$|$$|$681$|$shanshan li$|$None
194$|$1$|$2016$|$Code parallelization through sequential code search$|$ACM student research competition$|$$|$None$|$$|$682$|$bowen cai$|$None
195$|$1$|$2016$|$Extracting conceptual interoperability constraints from API documentation using machine learning$|$Posters$|$$|$None$|$$|$683,684,685,686$|$hadil abukwaik,mohammed abujayyab,shah rukh humayoun,h. dieter rombach$|$None
196$|$1$|$2016$|$Technical debt prioritization using predictive analytics$|$Posters$|$$|$None$|$$|$687,688$|$zadia codabux,byron j. williams$|$None
197$|$1$|$2016$|$Recommending developers with supplementary information for issue request resolution$|$Posters$|$$|$None$|$$|$689,690,691,692$|$hui yang,xiaobing sun,bin li,jiajun hu$|$None
198$|$1$|$2016$|$A new homogeneous pure birth process based software reliability model$|$Posters$|$$|$None$|$$|$693$|$nestor ruben barraza$|$None
199$|$1$|$2016$|$On the effectiveness of labeled latent dirichlet allocation in automatic bugreport categorization$|$Posters$|$$|$None$|$$|$694$|$minhaz fahim zibran$|$None
200$|$1$|$2016$|$On the reduction of verbose queries in text retrieval based software maintenance$|$Posters$|$$|$None$|$$|$695,696$|$oscar chaparro,andrian marcus$|$None
201$|$1$|$2016$|$Security expert recommender in software engineering$|$Posters$|$$|$None$|$$|$697$|$shahab bayati$|$None
202$|$1$|$2016$|$Towards promoting design and UML modeling practices in the open source community$|$Posters$|$$|$None$|$$|$698,699$|$abdullah aldaeej,omar badreddin$|$None
203$|$1$|$2016$|$Applying scrum to the army a case study$|$Posters$|$$|$None$|$$|$700,701,500,702,490,491,492$|$luigi benedicenti,franco raffaele cotugno,paolo ciancarini,angelo messina,witold pedrycz,alberto sillitti,giancarlo succi$|$None
204$|$1$|$2016$|$Debugging reactive programming with reactive inspector$|$Posters$|$$|$None$|$$|$274,275$|$guido salvaneschi,mira mezini$|$None
205$|$1$|$2016$|$Making a difference an overview of humanitarian free open source systems$|$Posters$|$$|$None$|$$|$703,96,704$|$esteban parra,sonia haiduc,rebecca james$|$None
